,coinbase_id,name,website_url,weekly_visits,countries,fiats,blog_url,twitter_url,date_launched,status,#,exchange_score,volume_24h,percent_change_volume_24h,effective_liquidity_24h,num_market_pairs,num_coins,
328,1255,Block DX,https://blockdx.net/,1245,,,,https://twitter.com/BlockDXExchange,2018-12-31,active,,,,,,,,
329,1259,Terraswap,https://terraswap.io/,54757,,,https://mirror-protocol.medium.com,https://twitter.com/terraswap_io,2020-11-12,active,,,,,,,,
330,1261,OpenOcean,https://openocean.finance/,39395,,,https://medium.com/openoceanfinance,https://twitter.com/OpenOceanGlobal,2020-12-06,active,,,,,,,,
331,1262,1inch Liquidity Protocol,https://1inch.exchange,13602,,,,https://twitter.com/1inch,,active,,,,,,,,
332,1267,Wanswap,https://wanswap.finance,9909,,,https://medium.com/wanswap,https://twitter.com/wanswap,2020-12-02,active,,,,,,,,
333,1275,IDEX BSC,https://exchange.idex.io,49831,,,,,2021-01-31,active,,,,,,,,
334,1279,MDEX,https://mdex.co,30220,,,https://medium.com/@mdex,https://twitter.com/Mdexswap,2021-01-05,active,,,,,,,,
335,1281,ApeSwap (BSC),https://dex.apeswap.finance/#/swap,5764,,,https://ape-swap.medium.com/,https://twitter.com/ape_swap,2021-02-12,active,,,,,,,,
336,1287,Sifchain,https://dex.sifchain.finance/#/stats,34386,,,,https://twitter.com/sifchain,2021-02-17,active,,,,,,,,
337,1289,WOO Network,https://x.woo.org/,118140,,,https://medium.com/woonetwork,https://twitter.com/WOOnetwork,2019-11-16,active,44,5.1,€850870857,138.22%,554,87,85,
338,1293,QuickSwap,https://quickswap.exchange/,439799,,,,https://twitter.com/QuickswapDEX,2020-10-07,active,,,,,,,,
339,1295,LCX Exchange,http://exchange.lcx.com/,15973,,,https://www.lcx.com/insights,https://twitter.com/lcx,2018-03-31,active,161,3.3,€135314,61.65%,329,59,30,
340,1301,Perpetual Protocol,https://perp.exchange,10938,,,,https://twitter.com/perpprotocol,2020-12-13,active,,,,,,,,
341,1302,BakerySwap,https://www.bakeryswap.org/#/home,68275,,,,https://twitter.com/bakery_swap,,active,,,,,,,,
342,1304,Dfyn Network,https://exchange.dfyn.network/,55020,,,https://dfyn-network.medium.com/,https://twitter.com/_dfyn?lang=en,2020-10-05,active,,,,,,,,
343,1310,Capital DEX,https://capitaldex.exchange,179,,,https://medium.com/@InvestCurio,https://twitter.com/curio_invest,2020-12-24,active,227,2.6,€1807,20.3%,,11,11,
344,1313,BloctoSwap,https://swap.blocto.app,2022,,,https://medium.com/portto,https://twitter.com/BloctoApp,2021-01-22,active,,,,,,,,
345,1314,Kwikswap,https://app.kwikswap.org/,3131,,,https://medium.com/@kwikswap,https://twitter.com/kwikswapdex,2021-02-27,active,225,2.6,€5212,148.78%,,7,8,
346,1315,Put on your metamask!!!,,,,,,,,active,267,1.3,€67980,10.57%,,2,3,
347,1319,DODO (BSC),https://dodoex.io/,,,,https://medium.com/@dodo.in.the.zoo,https://twitter.com/BreederDodo,,active,,,,,,,,
348,1320,SwipeSwap,https://swap.swipe.org,588,,,https://medium.com/Swipe,https://twitter.com/Swipe,2021-03-16,active,,,,,,,,
349,1325,PlasmaSwap (ETH),https://apy.plasma.finance/#/liquidity-pools,6089,,,https://medium.com/plasmapay,https://twitter.com/0xplasma,2021-02-02,active,,,,,,,,
350,1327,THORChain (ERC20),https://thorchain.org/,29900,,,,https://twitter.com/THORChain,2021-04-12,active,,,,,,,,
351,1329,MDEX(BSC),https://mdex.co,,,,https://medium.com/@mdex,https://twitter.com/Mdexswap,2021-04-15,active,,,,,,,,
352,1333,KyberSwap,https://dmm.exchange,39677,,,https://blog.kyber.network/,https://twitter.com/KyberNetwork,2021-04-04,active,,,,,,,,
353,1334,Unicly,https://app.unic.ly,5899,,,https://medium.com/unicly,https://twitter.com/uniclyNFT,2021-04-06,active,,,,,,,,
354,1339,Ubeswap,https://ubeswap.org/,19770,,,,https://twitter.com/ubeswap,2021-02-20,active,182,3.1,€3359568,61.96%,,30,21,
355,1340,Pangolin,https://app.pangolin.exchange/#/swap,183334,,,https://pangolindex.medium.com/,https://twitter.com/pangolindex,,active,,,,,,,,
356,1342,Raydium,https://raydium.io/,1050223,,,https://raydium.medium.com/,https://twitter.com/RaydiumProtocol,2021-02-20,active,,,,,,,,
357,1344,PancakeSwap (V2),https://pancakeswap.finance/,,,,,https://twitter.com/pancakeswap,,active,,,,,,,,
358,1346,PolyZap,https://swap.polyzap.finance/#/swap,83,,,https://t.me/polyzap_finance_news,https://twitter.com/PolyZapFinance,2021-04-27,active,,,,,,,,
359,1347,ComethSwap,,,,,,,,active,,,,,,,,
360,1348,Uniswap (V3),https://app.uniswap.org/#/swap,1835931,,,https://uniswap.org/blog/launch-uniswap-v3/,https://twitter.com/Uniswap,2021-05-05,active,,,,,,,,
361,1356,ViperSwap,https://viper.exchange,80913,,,https://venomdao.medium.com/,https://twitter.com/venomdao,2021-03-07,active,,,,,,,,
362,1359,SpiritSwap,https://app.spiritswap.finance/,64040,,,https://spiritswap.medium.com/,https://twitter.com/Spirit_Swap,2021-04-23,active,,,,,,,,
363,1371,Globe Derivative Exchange,https://globedx.com/en/,5119,,,,,2021-05-20,active,303,0.1,€,55.23%,,4,5,
364,1374,WaultSwap (BSC),https://swap.wault.finance/#/swap,14964,,,https://waultfinance.medium.com/,https://twitter.com/Wault_Finance,2021-04-26,active,,,,,,,,
365,1375,Binance TR,https://www.trbinance.com/,971474,TR,TRY,,https://twitter.com/BinanceTR,2020-09-08,active,28,5.8,€193384991,74.35%,527,78,65,
366,1378,Bunicorn,https://bunicorn.exchange,15605,,,https://blog.buni.finance,https://twitter.com/bunicornswap,2021-06-20,active,,,,,,,,
367,1386,Lydia Finance,https://exchange.lydia.finance/#/swap,8737,,,https://ecency.com/@lydiafinance,https://twitter.com/LydiaFinance,2021-04-19,active,,,,,,,,
368,1390,Convergence,https://convx.conv.finance/,2254,,,https://medium.com/convergencefinance,https://twitter.com/ConvergenceFin,2021-03-24,active,,,,,,,,
369,1395,BabySwap,https://babyswap.finance,6513,,,https://medium.com/@babyswap,https://twitter.com/babyswap_bsc,2021-05-31,active,,,,,,,,
370,1398,CoinSwap Space,https://app.coinswap.space/#/dashboard/pairs,5695,,,https://coinswap.medium.com/,https://twitter.com/CoinSwap_Space,2021-04-29,active,,,,,,,,
371,1400,THORChain (BEP20),https://thorchain.org/,,,,,https://twitter.com/THORChain,,active,,,,,,,,
372,1401,THORChain (BTC),https://thorchain.org/,,,,,,,active,,,,,,,,
373,1404,Balancer (V2),https://app.balancer.fi/#/trade,62147,,,https://medium.com/balancer-protocol/,https://twitter.com/BalancerLabs,,active,140,3.5,€36556366,147.15%,,48,44,
374,1405,ProBit,https://www.probit.kr/ko-kr/,236979,KR,,https://blog.naver.com/probit1,,2018-12-31,active,95,4.1,€634740,5.18%,291,71,70,
375,1407,Sovryn,https://live.sovryn.app/,47935,,,https://www.sovryn.app/blog/,https://twitter.com/sovrynbtc,2021-03-31,active,,,,,,,,
376,1408,ShibaSwap,https://www.shibaswap.com,536193,,,,https://twitter.com/shibtoken,2021-07-05,active,,,,,,,,
377,1410,Nowswap,https://nowswap.org/,92,,,,https://twitter.com/nowswap_org,2021-04-10,active,,,,,,,,
378,1412,Unifi Protocol DAO,https://unifiprotocol.com/,5989,SG,,https://medium.com/unifiprotocol,https://twitter.com/unifiprotocol,2020-11-11,active,,,,,,,,
379,1413,SushiSwap( BSC),https://app.sushi.com/swap,335642,,,,,,active,,,,,,,,
380,1414,Kine Protocol,https://kine.io/,2161,,,https://medium.com/@KineProtocol,https://twitter.com/KineProtocol,2021-03-20,active,,,,,,,,
381,1415,Mars Ecosystem,https://marsecosystem.com,56600,,,,https://twitter.com/MarsEcosystem,2021-06-20,active,,,,,,,,
382,1416,SushiSwap (Fantom),https://app.sushi.com/swap,,,,,,,active,,,,,,,,
383,1417,SushiSwap (Polygon),https://app.sushi.com/swap,,,,,,,active,,,,,,,,
384,1418,SushiSwap(xDAI),https://app.sushi.com/swap,,,,,,,active,,,,,,,,
385,1420,KuSwap,https://kuswap.finance/#/swap,11619,,,,https://twitter.com/kuswapfinance,2021-06-24,active,204,2.8,€248388,61.49%,,6,4,
386,1426,Orca,https://www.orca.so/pools,205825,,,http://orca-so.medium.com,https://twitter.com/orca_so,2021-02-23,active,,,,,,,,
387,1428,Balanced,https://stats.balanced.network/,3716,,,https://gov.balanced.network/,https://twitter.com/BalancedDAO,2021-04-25,active,,,,,,,,
388,1431,KSwap Finance,https://kswap.finance/,844,,,,https://twitter.com/kswap_finance,2021-07-28,active,,,,,,,,
389,1432,PandaSwap,https://app.pandaex.org/,3155,,,https://docscn.pandaex.org/,,,active,,,,,,,,
390,1433,CherrySwap,https://www.cherryswap.net/#/swap,43094,,,https://cherryswapnet.medium.com/,https://twitter.com/CherryswapNet,,active,,,,,,,,
391,1440,WaultSwap (Polygon),https://polyinfo.wault.finance/home,182,,,,https://twitter.com/Wault_Finance,2021-06-13,active,,,,,,,,
392,1443,Kalata Protocol,https://www.kalata.io/,8413,,,,,,active,,,,,,,,
393,1444,PolyDEX,https://app.polydex.org/,5402,IN,,https://blog.cryption.network/,https://twitter.com/Polydex_,2021-07-27,active,,,,,,,,
394,1445,Biswap,https://exchange.biswap.org/#/swap,409048,,,https://biswap-dex.medium.com/,https://twitter.com/Biswap_DEX,2021-05-23,active,,,,,,,,
395,1447,Osmosis,https://app.osmosis.zone/pools,249824,,,,https://twitter.com/osmosiszone,2021-06-18,active,,,,,,,,
396,1452,ApolloX,https://www.apollox.com/en,84912,,,,https://twitter.com/ApolloX_com,2021-08-31,active,304,0.1,€,31.39%,,16,17,
397,1453,YetiSwap,https://exchange.yetiswap.app,9823,,,,https://twitter.com/YetiSwap?s=09,2021-02-20,active,,,,,,,,
398,1454,Kava Swap,https://app.kava.io/swap/,26309,,,https://medium.com/kava-labs,https://twitter.com/Kava_Swap,2021-08-29,active,,,,,,,,
399,1455,SpookySwap,https://spookyswap.finance,417985,,,,https://twitter.com/SpookySwap,2021-04-16,active,,,,,,,,
400,1456,TraderJoe,https://www.traderjoexyz.com,1268090,,,,https://twitter.com/traderjoe_xyz,2021-07-02,active,,,,,,,,
401,1457,Jetswap (BSC),https://info.jetswap.finance/home,694,,,https://jetfuelfinance.medium.com/,https://twitter.com/Jetfuelfinance,2021-05-19,active,,,,,,,,
402,1462,Clipper,https://clipper.exchange/,9120,,,https://medium.com/@clipper_dex,https://twitter.com/Clipper_DEX,2021-07-25,active,,,,,,,,
403,1463,Jetswap (Polygon),https://info.jetswap.finance/home,4619,,,https://jetfuelfinance.medium.com/,https://twitter.com/Jetfuelfinance,2021-05-18,active,,,,,,,,
404,1464,SushiSwap (Arbitrum),https://app.sushi.com/swap,,,,,,,active,,,,,,,,
405,1465,FreeRiver,https://freeriver.exchange/#/swap,4090,,,,https://twitter.com/FreeRiverX,2021-08-27,active,,,,,,,,
406,1466,ApeSwap.Finance (Polygon),https://apeswap.finance/,173642,,,https://ape-swap.medium.com/,https://twitter.com/ape_swap,2021-06-20,active,,,,,,,,
407,1467,MoonSwap(Moonriver),https://info.moonswap.in/home,1146,,,,https://twitter.com/MoonSwapDEX,2021-08-28,active,305,0.1,€,0.74%,,5,5,
408,1469,DODO (Polygon),https://app.dodoex.io,123327,,,https://dodo-in-the-zoo.medium.com/,https://twitter.com/BreederDodo,2020-09-14,active,,,,,,,,
409,1475,PartySwap,https://app.partyswap.io/,2845,,,,https://twitter.com/partyswapdex,2021-09-13,active,,,,,,,,
410,1476,Jswap,https://app.jswap.finance/#/swap,18924,,,,,,active,306,0.1,€,28.79%,,32,18,
411,1477,SushiSwap (Harmony),https://app.sushi.com/swap,,,,,,,active,307,0.1,€,1.54%,,35,25,
412,1478,Uniswap (V3) (Arbitrum),https://app.uniswap.org/#/swap,,,,https://uniswap.org/blog/launch-uniswap-v3/,https://twitter.com/Uniswap,,active,93,4.1,€54317456,49.61%,,17,12,
413,1479,KyberSwap (Polygon),https://dmm.exchange,,,,https://blog.kyber.network/,https://twitter.com/KyberNetwork,,active,215,2.7,€6016888,17.4%,,10,8,
414,1480,KyberSwap (BSC),https://dmm.exchange,,,,https://blog.kyber.network/,https://twitter.com/KyberNetwork,,active,308,0.1,€,100%,,9,10,
415,1481,KyberSwap (Avalanche),https://dmm.exchange,,,,https://blog.kyber.network/,https://twitter.com/KyberNetwork,,active,220,2.7,€4468076,41.08%,,7,7,
416,1482,Solarbeam,https://solarbeam.io/,46398,,,https://solarbeam.medium.com/,https://twitter.com/solarbeamio,2021-08-31,active,,,,,,,,
417,1483,AutoShark Finance,https://autoshark.info/,1557,,,https://medium.com/autosharkfin,https://twitter.com/AutoSharkFin,2021-09-16,active,,,,,,,,
418,1484,DODO (Arbitrum),https://app.dodoex.io,115422,,,https://dodo-in-the-zoo.medium.com/,https://twitter.com/BreederDodo,2020-08-14,active,,,,,,,,
419,1485,MCDEX,https://app.mcdex.io/trade/00001/?chainId=42161,6642,,,https://mcdex.medium.com/,https://twitter.com/MonteCarloDEX,2019-11-30,active,,,,,,,,
420,1486,KAIDEX,https://kaidex.io/,24535,VN,,,https://twitter.com/kardiachain,2021-05-05,active,,,,,,,,
421,1488,Aldrin,https://dex.aldrin.com/,73996,,,,https://twitter.com/Aldrin_Exchange,2021-05-31,active,,,,,,,,
422,1489,Planet Finance,https://planetfinance.io/,17939,,,https://medium.com/@planetfinanceio,https://twitter.com/planet_finance,2021-06-10,active,,,,,,,,
423,1490,PlasmaSwap (BSC),https://apy.plasma.finance/#/liquidity-pools,,,,https://medium.com/plasmapay,https://twitter.com/0xplasma,,active,,,,,,,,
424,1491,PlasmaSwap (Polygon),https://apy.plasma.finance/#/liquidity-pools,,,,https://medium.com/plasmapay,https://twitter.com/0xplasma,,active,,,,,,,,
425,1493,ZilSwap,https://zilswap.io,51531,,,https://docs.zilswap.io/,https://twitter.com/ZilSwap,2020-10-04,active,,,,,,,,
426,1494,SiennaSwap,https://secretanalytics.xyz/siennaswap,2493,,,,https://twitter.com/sienna_network,2021-10-06,active,,,,,,,,
427,1496,Dinosaur Eggs,https://info.dsgmetaverse.com/#/home,1271,,,,https://twitter.com/dsgmetaverse,2021-09-30,active,,,,,,,,
428,1499,Deri Protocol,https://www.deri.finance/,13706,,,https://deri-protocol.medium.com/,https://twitter.com/DeriProtocol,2021-02-07,active,,,,,,,,
429,1505,DeFi Kingdoms,https://defikingdoms.com/,210274,,,,https://twitter.com/DefiKingdoms,2021-08-21,active,,,,,,,,
430,1507,BitCoke,https://www.bitcoke.com,439,,,https://medium.com/@BitCoke,https://twitter.com/BitCokedotcom,2019-08-19,active,309,0.1,€,161.68%,,31,32,
431,1510,Ref Finance,https://www.ref.finance/,14154,,,,https://twitter.com/finance_ref,2021-03-09,active,,,,,,,,
432,1511,PaintSwap,https://exchange.paintswap.finance/#/swap,3618,,,https://medium.com/paint-swap-finance,https://twitter.com/paint_swap,2021-05-19,active,,,,,,,,
433,1513,Elk.Finance (AVAX),https://app.elk.finance,34942,,,https://elk-finance.medium.com/,https://twitter.com/elk_finance,2021-03-17,active,,,,,,,,
434,1515,Wagyuswap,https://exchange.wagyuswap.app/info,165241,,,,https://twitter.com/WagyuSwap_app,2021-10-31,active,,,,,,,,
435,1516,SPHYNX SWAP,https://thesphynx.co,18130,,,,,,active,,,,,,,,
436,1519,CoinSwap.com (BSC),https://bsc.coinswap.com/#/trade/swap?lang=en,1493,,,,https://twitter.com/Coinswap_,2021-09-12,active,,,,,,,,
437,1521,MojitoSwap,https://app.mojitoswap.finance/#/farm,24021,,,,https://twitter.com/MojitoSwap,2021-10-08,active,,,,,,,,
438,1522,DFX Finance(Ethereum),https://app.dfx.finance/pools,2779,,,,https://twitter.com/DFXFinance,2021-06-08,active,,,,,,,,
439,1526,Elk.Finance (Polygon),https://app.elk.finance,,,,https://elk-finance.medium.com/,https://twitter.com/elk_finance,2021-03-17,active,,,,,,,,
440,1527,Elk.Finance (BSC),https://app.elk.finance,,,,https://elk-finance.medium.com/,https://twitter.com/elk_finance,2021-03-17,active,,,,,,,,
441,1529,CRODEX,https://charts.crodex.app/,27660,,,,https://twitter.com/crodexapp,2021-11-07,active,,,,,,,,
442,1530,VVS Finance,https://vvs.finance/,573233,,,https://medium.com/vvs-finance,https://twitter.com/VVS_finance,2021-11-09,active,,,,,,,,
443,1534,ApolloX DEX,https://www.apollox.finance/en/futures/BTCUSDT,10008,,,,https://twitter.com/ApolloX_com,2021-11-14,active,,,,,,,,
444,1536,Maiar Exchange,https://maiar.exchange,1411594,,,https://elrond.com/blog/maiar-exchange/,https://twitter.com/MaiarExchange,2021-04-08,active,,,,,,,,
445,1540,SushiSwap (Celo),https://app.sushi.com/swap,,,,,,,active,264,1.4,€1786608,1036.4%,,8,6,
446,1543,Katana,https://katana.roninchain.com/#/swap,686919,,,,,,active,148,3.4,€25261173,38.81%,,3,4,
447,1544,OolongSwap,https://oolongswap.com/#/swap,35834,,,,https://twitter.com/oolongswap,2021-11-03,active,,,,,,,,
448,1547,CronaSwap,https://cronaswap.org,,,,,https://twitter.com/cronaswap,2021-11-11,active,,,,,,,,
449,1561,Bit2Me,https://trade.bit2me.com/exchange/BTC-EUR,1949,,,https://medium.com/@bit2me,https://twitter.com/bit2me,2014-07-22,active,88,4.2,€113592298,104.53%,454,1,2,
450,1563,BTCEX,https://www.btcex.com,592601,,,https://blog.naver.com/btcex,https://twitter.com/BTCEX_exchange,2021-06-29,active,91,4.1,€235252885,124.29%,,59,60,
451,1567,Uniswap (V3) (Polygon),https://app.uniswap.org/#/swap,,,,https://uniswap.org/blog/launch-uniswap-v3/,https://twitter.com/Uniswap,2021-12-23,active,,,,,,,,
452,,Crex,,,,,,,,,242,2.3,€3449921,9.32%,52,396,330,
